"일시","대여소명","대여건수","반납건수"
"2023-09-21","4457. 아산병원 기숙사 부근","1","1"
"2023-09-21","549. 아차산역 3번출구","1","0"
"2023-09-21","4856. 올림픽공원 서1문 앞","1","1"
"2023-09-21","4792. 퇴계로4가 교차로(중구청)","1","0"
"2023-09-21","4793. 동대문역사문화공원역 5번출구","0","1"
"2023-09-21","3627. 압구정나들목","0","3"
"2023-09-21","617. 청솔우성아파트 앞","0","1"
"2023-09-21","4559. 신길역 2번출구","0","1"
"2023-09-21","4561. 양평역 1번출구","0","1"
"2023-09-21","4563. 여의도 은하아파트","0","2"
"2023-09-21","4564. 63스퀘어","0","2"
"2023-09-21","4565. 영등포 신세계백화점","0","2"
"2023-09-21","4574. 영등포시장역 포레나영등포","0","1"
"2023-09-21","4041. 공릉역3번출구","0","1"
"2023-09-21","4217. 한강공원 망원나들목","5","6"
"2023-09-21","4633. 센트럴파크타워 앞","1","3"
"2023-09-21","3691. 둔촌역 2번출구","2","0"
"2023-09-21","4414. 안암역 3번 출구","0","2"
"2023-09-21","247. 당산역 10번출구 앞","0","2"
"2023-09-21","4329. SC제일은행 양재동지점 앞","0","3"
"2023-09-21","249. 여의도중학교 옆","1","0"
"2023-09-21","4218. 디지털매직스페이스","2","0"
"2023-09-21","4233. 코오롱아파트사거리","1","0"
"2023-09-21","4377. 우영테크노센터 앞","2","1"
"2023-09-21","4222. 서울디자인고등학교 앞","3","0"
"2023-09-21","4244. 당인리발전소 공원 앞","1","1"
"2023-09-21","4381. 더스페이스타워 앞","2","1"
"2023-09-21","4267. 서대문역 2번 출구","1","0"
"2023-09-21","4621. 남산도서관 앞","2","2"
"2023-09-21","4634. 이태원역 3번 출구","0","2"
"2023-09-21","5854. 신한금융투자 앞","1","0"
"2023-09-21","4718. 광화문역 6번출구 옆 A","0","1"
"2023-09-21","4636. 용산구꿈나무종합타운 앞","1","1"
"2023-09-21","4719. 종로문화원 건너편","2","1"
"2023-09-21","4388. 하우스디세종타워 앞","2","0"
"2023-09-21","4641. 아메리칸센터","2","0"
"2023-09-21","4270. 우국한마음 아파트 맞은편","0","1"
"2023-09-21","5858. 영등포역5번출구","2","2"
"2023-09-21","5864.장훈고 앞","1","1"
"2023-09-21","5865.더리브오피스텔 앞","2","0"
"2023-09-21","4389. 서울숲역3번출구","0","1"
"2023-09-21","5870. LG트윈타워 앞","2","2"
"2023-09-21","802. 한강진역 2번 출구 앞","2","0"
"2023-09-21","4135. 삼성생명 앞","2","0"
"2023-09-21","805. 문배어린이공원 앞","0","2"
"2023-09-21","807. 서울역 12번 출구 앞","2","2"
"2023-09-21","808. 서빙고동 금호맨션 앞","1","0"
"2023-09-21","810. 이태원지하보도","0","2"
"2023-09-21","186. 월드컵공원","0","1"
"2023-09-21","559. 왕십리역 4번 출구 건너편","1","0"
"2023-09-21","565. 옥수역 3번출구","2","2"
"2023-09-21","567. 성수역 2번출구 앞","1","4"
"2023-09-21","582. 경일중학교 앞","0","1"
"2023-09-21","583. 청계천 생태교실 앞","0","1"
"2023-09-21","626. 군자교 서측 녹지대","1","0"
"2023-09-21","102. 망원역 1번출구 앞","3","0"
"2023-09-21","637. KAIST 경영대학 앞","0","1"
"2023-09-21","641. 용두역 4번출구","2","2"
"2023-09-21","260. 여의도 마리나선착장 앞","0","1"
"2023-09-21","271. 샛강생태공원방문자센터 앞","1","0"
"2023-09-21","272. 당산육갑문","2","0"
"2023-09-21","817. 삼각지역 4번출구 앞","1","0"
"2023-09-21","818. 숙명여대 입구 교차로","2","2"
"2023-09-21","825. 서빙고동 주민센터 앞","3","3"
"2023-09-21","585. 성수2가1동 공영주차장 인근","2","2"
"2023-09-21","913. 이마트 버스정류장(서부경찰서 방면)","1","0"
"2023-09-21","202. 국민일보 앞","2","1"
"2023-09-21","589. 성수역3번출구","4","3"
"2023-09-21","206. KBS 앞","1","1"
"2023-09-21","1222. 잠실새내역 5번 출구 뒤","1","1"
"2023-09-21","1232. 잠실주공 521동 건너편","1","0"
"2023-09-21","213. KT앞","2","3"
"2023-09-21","104. 합정역 1번출구 앞","1","1"
"2023-09-21","1709. 쌍문역4번출구 주변","1","0"
"2023-09-21","219. 롯데캐슬엠파이어 옆","1","0"
"2023-09-21","220. 미성아파트 A동 앞","1","1"
"2023-09-21","215. 여의도고교 앞","3","0"
"2023-09-21","1321. 국민은행 종암동지점 앞","0","2"
"2023-09-21","2025. 흑석역 1번출구","0","1"
"2023-09-21","2040. 비계 버스정류소","0","1"
"2023-09-21","207. 여의나루역 1번출구 앞","0","9"
"2023-09-21","2214. 신반포역 2번출구 앞","0","3"
"2023-09-21","2231. 삼성타운(삼성생명) A동 맞은편","1","0"
"2023-09-21","2262. 한신16차아파트 119동 앞","7","1"
"2023-09-21","2301. 현대고등학교 건너편","0","3"
"2023-09-21","2306. 압구정역 2번 출구 옆","1","0"
"2023-09-21","2313. 금원빌딩 앞","2","0"
"2023-09-21","106. 합정역 7번출구 앞","1","2"
"2023-09-21","405. DMC빌 앞","0","1"
"2023-09-21","2327. 뱅뱅사거리 랜드마크타워 앞","3","0"
"2023-09-21","2330. 역삼월드메르디앙아파트 앞","1","0"
"2023-09-21","2331. 동영문화센터앞","3","3"
"2023-09-21","1308. 안암로터리 버스정류장 앞","0","1"
"2023-09-21","1231. 잠실역 6번출구","0","1"
"2023-09-21","2003. 사육신공원앞","2","1"
"2023-09-21","418. 월드컵경기장역 3번출구 옆","1","1"
"2023-09-21","1210. 롯데월드타워(잠실역2번출구 쪽)","2","1"
"2023-09-21","411. DMC홍보관","0","1"
"2023-09-21","1303. 돈암초교 입구","1","0"
"2023-09-21","389. 을지로4가역 1번출구","1","0"
"2023-09-21","500. 어린이대공원역 3번출구 앞","0","3"
"2023-09-21","3505. 신양초교앞 교차로","1","1"
"2023-09-21","502. 뚝섬유원지역 1번출구 앞","0","1"
"2023-09-21","424. 롯데하이마트 (상암월드컵점) ","1","0"
"2023-09-22","108. 서교동 사거리","1","0"
"2023-09-22","505. 자양사거리 광진아크로텔 앞","3","1"
"2023-09-22","948. 디지털미디어 시티역 4번출구(DMC역)","1","0"
"2023-09-22","1044. 굽은다리역","0","1"
"2023-09-22","1251. 석촌역 2번출구","0","2"
"2023-09-22","511. 서울숲역 5번 출구 옆","0","1"
"2023-09-22","1268. 몽촌토성역 1번출구 옆","1","0"
"2023-09-22","2058. 동작경찰서","0","1"
"2023-09-22","2268. 서초4동주민센터 ","1","1"
"2023-09-22","2276. 영동1교 (양재천근린공원)","0","1"
"2023-09-22","2277. 길마중4교 하부","3","0"
"2023-09-22","2362. 신사동 가로수길 입구","0","2"
"2023-09-22","2363. 강남 을지병원 교차로","2","0"
"2023-09-22","2365. K+ 타워 앞","2","0"
"2023-09-22","3511. 응봉역 1번출구","2","2"
"2023-09-22","3515. 서울숲 관리사무소","1","0"
"2023-09-22","305. 종로구청 옆","0","1"
"2023-09-22","310. 청계광장 옆","1","2"
"2023-09-22","1663. 동해문화예술관앞","1","1"
"2023-09-22","314. 국립현대미술관","2","0"
"2023-09-22","650. 중랑교사거리","0","1"
"2023-09-22","276. 영등포로터리2","1","1"
"2023-09-22","827. 국군복지단","1","0"
"2023-09-22","829. 한강대교 북단 교차로","0","1"
"2023-09-22","834. 효창공원앞역 3번출구 뒤","0","1"
"2023-09-22","1355. 보문2교","1","0"
"2023-09-22","321. KEB 하나금융그룹 명동사옥 옆","3","1"
"2023-09-22","393. 동대문역 8번 출구","1","0"
"2023-09-22","838. 숙대입구역 4번출구","0","3"
"2023-09-22","324. 신세계백화점 본점 앞","1","1"
"2023-09-22","1278. 송파구청 교차로","1","0"
"2023-09-22","326. 안국역 5번출구 앞","1","0"
"2023-09-22","1050.  둔촌역 3번 출입구","1","0"
"2023-09-22","397. 종묘공영주차장 건너편","2","2"
"2023-09-22","398. 을지로3가역 3번출구","1","1"
"2023-09-22","430. 장충동먹자골목 앞","1","0"
"2023-09-22","328. 탑골공원 앞","0","1"
"2023-09-22","839. 보광동 삼성리버빌아파트 앞","2","0"
"2023-09-22","840. 용산 파크타워 앞","1","1"
"2023-09-22","331. 을지로2가 사거리 북측","2","2"
"2023-09-22","111. 상수역 2번출구 앞","0","1"
"2023-09-22","335. 종로3가역 15번출구 앞","1","3"
"2023-09-22","336. 충무로역 6번출구 앞","0","4"
"2023-09-22","338. 세운스퀘어 앞","0","1"
"2023-09-22","339. 종로4가 사거리","4","0"
"2023-09-22","2504. 신사역 4번출구 뒤","1","0"
"2023-09-22","341. 혜화역 3번출구 뒤","2","1"
"2023-09-22","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","0","1"
"2023-09-22","1293. 석촌호수 서호 사거리","1","1"
"2023-09-22","453. 종로오가 지하쇼핑센터 14번출구","0","2"
"2023-09-22","456. 숭인2동 주민센터 입구","1","0"
"2023-09-22","457. 종로꽃시장 입구 옆","0","1"
"2023-09-22","458. 광화문역 5번출구","1","1"
"2023-09-22","346. 맥스타일 앞","2","2"
"2023-09-22","659. 제기동역 1번출구","1","1"
"2023-09-22","349. 어린이도서관","2","0"
"2023-09-22","284. 센트럴 푸르지오 시티 앞","1","0"
"2023-09-22","3533. 건대입구역 사거리(롯데백화점)","0","3"
"2023-09-22","3534. 건대입구역 5번출구 뒤","1","3"
"2023-09-22","433. 을지로입구역 2번출구","1","0"
"2023-09-22","434. 신당 래미안 버스정류장","0","1"
"2023-09-22","352. 중앙고입구 삼거리","0","1"
"2023-09-22","2608. 송파구청","1","1"
"2023-09-22","1084. 윤선생빌딩(JYP사옥)","3","3"
"2023-09-22","353. 재동초교 앞 삼거리","2","0"
"2023-09-22","117. 홍은사거리","1","0"
"2023-09-22","354. 포르투갈 대사관 앞","2","4"
"2023-09-22","293. 충북 미래관","2","1"
"2023-09-22","1197. 엠펠리체 호텔 건너편","1","1"
"2023-09-22","2621. 한성백제역 2번 출구","0","1"
"2023-09-22","2622. 올림픽공원역 3번출구","0","1"
"2023-09-22","846. 용산중학교","0","1"
"2023-09-22","2620. 송파나루역 4번 출구옆","0","1"
"2023-09-22","2000. 신도림4차 e편한세상 아파트 1109동 앞","1","0"
"2023-09-22","464. 삼청동 골목","0","2"
"2023-09-22","362. 청계8가사거리 A","1","0"
"2023-09-22","363. 신설동역 11번출구 뒤","1","0"
"2023-09-22","445.대한상공회의소","1","0"
"2023-09-22","467.한국은행","2","1"
"2023-09-22","470.회현역 7번출구","1","1"
"2023-09-22","471.회현사거리 남측","1","0"
"2023-09-22","474.동대문역사문화공원역 1번출구 뒤편","2","2"
"2023-09-22","475.DDP 패션몰","2","1"
"2023-09-22","477.앰배서더 호텔 주변","1","0"
"2023-09-22","479.동대입구역 3번 출구","0","1"
"2023-09-22","485.서울역5번출구","0","1"
"2023-09-22","3407.안국동사거리(신)","1","0"
"2023-09-22","3408.종로타워빌딩","1","1"
"2023-09-22","3411.종묘","1","0"
"2023-09-22","3412.세운상가","1","0"
"2023-09-22","3413.종로플레이스","2","0"
"2023-09-22","3421.혜화역 1번출구","1","1"
"2023-09-22","3427.인왕산 아이파크 정문","1","0"
"2023-09-22","3428.서울미술관","0","2"
"2023-09-22","2637. 아시아지하보도 14번 출구","1","0"
"2023-09-22","2421. 신논현역 4번출구","1","0"
"2023-09-22","2423.영희초교 사거리(래미안개포루체하임)","1","0"
"2023-09-22","374. 청구역 2번출구 앞","0","1"
"2023-09-22","2429.압구정로데오역 6번출구","0","2"
"2023-09-22","2525.반포쇼핑타운 2동 앞","0","3"
"2023-09-22","2527.반포중학교 앞(세화여고 맞은편)","0","2"
"2023-09-22","2530.삼호3차아파트 앞","1","0"
"2023-09-22","2538.사평리근린공원","0","1"
"2023-09-22","2542.신논현타워 앞","1","1"
"2023-09-22","379. 서울역9번출구","1","0"
"2023-09-22","297.국회3문","1","0"
"2023-09-22","3221.서울특별시 남부교육지원청","0","1"
"2023-09-22","114. 홍대입구역 8번출구 앞","0","2"
"2023-09-22","143. 공덕역 2번출구","0","1"
"2023-09-22","2715.마곡나루역 2번 출구 ","1","0"
"2023-09-22","2728.마곡나루역 3번 출구","0","1"
"2023-09-22","147. 마포역 4번출구 뒤","2","2"
"2023-09-22","2915.서울과학기술대학교(어학교육원)","1","0"
"2023-09-22","155. 가좌역1 번출구 앞","2","0"
"2023-09-22","493.홍대입구역 6번출구","0","1"
"2023-09-22","498.연남동주민센터 앞","2","0"
"2023-09-22","3009. 홍대입구역 사거리","1","0"
"2023-09-22","3010.홍대입구역 3번출구","3","4"
"2023-09-22","160. 북아현동 가구거리","1","0"
"2023-09-22","853.용산역 맞은편","2","0"
"2023-09-22","854.HID 유족동지회 앞","0","1"
"2023-09-22","161. 무악재역1번 출구","1","2"
"2023-09-22","857. 현대 안성타워","2","0"
"2023-09-22","863.이촌역2번 출구","0","4"
"2023-09-22","867.서빙고역 광장(1번출구)","0","2"
"2023-09-22","3110.홍은 현대아이파크 아파트 202동 앞","0","1"
"2023-09-22","3115.북아현 치안센터 인근","2","0"
"2023-09-22","3128.동신병원 맞은편","1","1"
"2023-09-22","1380.월곡역 5번출구 앞","0","1"
"2023-09-22","1385.성신여대입구역 3번출구 앞","0","1"
"2023-09-22","1393.돈암육교 하단","0","1"
"2023-09-22","991.흥국사 정류장","2","0"
"2023-09-22","672.대광고등학교","1","0"
"2023-09-22","673.안암골벽산아파트(후문)","0","1"
"2023-09-22","1462.동부시장 북문 앞","0","1"
"2023-09-22","1474.서울중랑우체국","1","0"
"2023-09-22","3571.화양 APT(횡단보도 옆)","2","0"
"2023-09-22","3575. 자양사거리(서원빌딩)","1","0"
"2023-09-22","3579.광진 캠퍼스시티","0","1"
"2023-09-22","3582.화양동 우체국","1","0"
"2023-09-22","180. 충정로역 7번출구 아래","0","1"
"2023-09-22","3548.뚝섬역 6번출구","2","0"
"2023-09-22","3552.서울숲 공영주차장앞","2","2"
"2023-09-22","3559.성동구민종합체육센터 앞","0","2"
"2023-09-22","1574.송중초등학교 옆","1","0"
"2023-09-22","1382.래미안월곡아파트 입구","0","1"
"2023-09-22","525. 한양대병원사거리","2","2"
"2023-09-22","2548.반포1동 자율방범초소 옆","0","2"
"2023-09-22","3600.사근빗물펌프장 건너편","0","1"
"2023-09-22","4765. 동대문디자인플라자","6","3"
"2023-09-22","4607. 국립중앙박물관 -용산가족공원 앞","0","1"
"2023-09-22","4610. 한남나인원 105동 앞","2","1"
"2023-09-22","4619. 한강트럼프월드3차 앞","1","1"
"2023-09-22","4623. 라인프랜즈이태원점 앞","1","0"
"2023-09-22","4627. 효창공원앞역 5번출구 옆","0","2"
"2023-09-22","4353. 코오롱디지털타워 3차앞","0","4"
"2023-09-22","4362. 행당중학교 후문","1","1"
"2023-09-22","4710. 자교교회 앞","0","3"
"2023-09-22","538. 답십리역 8번출구 앞","0","1"
"2023-09-22","4117. 휘경119안전센터 앞","1","0"
"2023-09-22","4775. 을지로지하쇼핑센터","0","2"
"2023-09-22","4791. 명동역9번 출구","1","3"
"2023-09-22","4212. 한화오벨리스크 앞","0","1"
"2023-09-22","4213. 마포구중앙도서관 정문 앞","2","0"
"2023-09-22","4705. 웰니스센터(민방위교육장 앞)","2","2"
"2023-09-22","548. 자양나들목","3","3"
"2023-09-22","4468. 가락1동주민센터 ","1","0"
"2023-09-22","4483. 잠실나들목4","0","1"
"2023-09-22","4484. 잠실나루역4번출구뒤","0","1"
"2023-09-22","4485. 잠실나루역 고가하부","0","1"
"2023-09-22","4792. 퇴계로4가 교차로(중구청)","2","0"
"2023-09-22","4793. 동대문역사문화공원역 5번출구","1","0"
"2023-09-22","605. 신설동역8번출구","1","1"
"2023-09-22","4316. 고속터미널역 3번출구","0","1"
"2023-09-22","3606. 신사동주민센터 옆","3","0"
"2023-09-22","125. 서강대 남문 옆","0","1"
"2023-09-22","4559. 신길역 2번출구","1","0"
"2023-09-22","4565. 영등포 신세계백화점","2","1"
"2023-09-22","4363. 신금호역 2번출구 앞","0","1"
"2023-09-22","4870. 몽촌토성역 3번 출구","1","0"
"2023-09-22","4041. 공릉역3번출구","0","1"
"2023-09-22","127. 현대벤처빌 앞","0","1"
"2023-09-22","4217. 한강공원 망원나들목","3","4"
"2023-09-22","4715. 돈의문 박물관 마을","1","0"
"2023-09-22","4633. 센트럴파크타워 앞","1","1"
"2023-09-22","4414. 안암역 3번 출구","3","1"
"2023-09-22","247. 당산역 10번출구 앞","8","0"
"2023-09-22","249. 여의도중학교 옆","1","1"
"2023-09-22","4233. 코오롱아파트사거리","8","0"
"2023-09-22","4377. 우영테크노센터 앞","2","0"
"2023-09-22","4601.양평역2번출구 뒤","1","0"
"2023-09-22","4381. 더스페이스타워 앞","1","0"
"2023-09-22","4382. 페코텍글로벌허브빌딩 앞","1","2"
"2023-09-22","4903. 신사스퀘어","1","0"
"2023-09-22","5854. 신한금융투자 앞","2","0"
"2023-09-22","5855. 하이투자증권 앞","0","3"
"2023-09-22","4718. 광화문역 6번출구 옆 A","1","0"
"2023-09-22","4905. 강남경찰서","1","1"
"2023-09-22","4639. 동빙고근린공원","1","1"
"2023-09-22","4913. 레베쌍트 빌딩 앞","0","1"
"2023-09-22","4272. 홍남교 사거리","1","1"
"2023-09-22","4274. 신촌 파랑고래 입구","1","0"
"2023-09-22","5858. 영등포역5번출구","3","3"
"2023-09-22","5859. 여의도 삼부아파트","0","1"
"2023-09-22","6053. 중부세무서 앞","0","4"
"2023-09-22","130. 신촌역(2호선) 7번출구 앞","2","2"
"2023-09-22","5865.더리브오피스텔 앞","0","1"
"2023-09-22","5768.방이삼거리","0","1"
"2023-09-22","5867. H타워 앞","0","2"
"2023-09-22","5870. LG트윈타워 앞","1","0"
"2023-09-22","4929. 파스쿠찌 청담사거리점 앞","1","1"
"2023-09-22","4393. 상원삼거리 장안철교 아래","0","2"
"2023-09-22","810. 이태원지하보도","1","1"
"2023-09-22","811. 녹사평역1번출구","1","0"
"2023-09-22","387. 훈련원공원주차장 앞","3","3"
"2023-09-22","181. 망원초록길 입구","2","0"
"2023-09-22","182. 망원2빗물펌프장 앞","0","1"
"2023-09-22","184. 7번가피자 서교망원점","1","0"
"2023-09-22","188. 홍은동 정원여중 입구","1","0"
"2023-09-22","194. 증산교 앞","1","2"
"2023-09-22","561. 서울숲역 2번출구 앞","1","1"
"2023-09-22","565. 옥수역 3번출구","0","3"
"2023-09-22","137. 신촌기차역입구 교차로","0","2"
"2023-09-22","634. 외국어대 정문 앞","3","3"
"2023-09-22","230. 영등포구청역 1번출구","0","3"
"2023-09-22","272. 당산육갑문","12","2"
"2023-09-22","817. 삼각지역 4번출구 앞","2","2"
"2023-09-22","825. 서빙고동 주민센터 앞","0","1"
"2023-09-22","584. 광진광장 교통섬","1","0"
"2023-09-22","585. 성수2가1동 공영주차장 인근","1","0"
"2023-09-22","928. 은평역사한옥박물관","0","2"
"2023-09-22","587. 유니베라 앞","2","0"
"2023-09-22","588. 뚝섬 유원지역","1","0"
"2023-09-22","204. 국회의사당역 5번출구 옆","0","1"
"2023-09-22","206. KBS 앞","1","0"
"2023-09-22","1205. 종합운동장역 4번출구","1","1"
"2023-09-22","1209. 잠실나루역 (2번 출구 쪽)","1","0"
"2023-09-22","213. KT앞","1","1"
"2023-09-22","220. 미성아파트 A동 앞","2","1"
"2023-09-22","1321. 국민은행 종암동지점 앞","2","0"
"2023-09-22","2027. 중앙대학교 정문 1","0","1"
"2023-09-22","2050. 노량진역 5번출구","1","0"
"2023-09-22","2054. 삼익아파트","1","0"
"2023-09-22","2128. 관악구청교차로","1","0"
"2023-09-22","2140. 신림1교 교차로","1","1"
"2023-09-22","207. 여의나루역 1번출구 앞","6","23"
"2023-09-22","2217.아크로리버뷰 부지 앞","1","0"
"2023-09-22","2219. 고속터미널역 8-1번, 8-2번 출구 사이","5","2"
"2023-09-22","2239.교대역 6번출구","1","0"
"2023-09-22","2262. 한신16차아파트 119동 앞","6","2"
"2023-09-22","2301. 현대고등학교 건너편","1","3"
"2023-09-22","2259. 잠원역 3번-4번 출구사이 ","0","2"
"2023-09-22","2251. 더케이호텔 입구(양재2) ","1","1"
"2023-09-22","2302. 교보타워 버스정류장(신논현역 3번출구 후면)","0","2"
"2023-09-22","2348. 포스코사거리(기업은행)","1","0"
"2023-09-22","2327. 뱅뱅사거리 랜드마크타워 앞","1","0"
"2023-09-22","1308. 안암로터리 버스정류장 앞","0","1"
"2023-09-22","1231. 잠실역 6번출구","2","0"
"2023-09-22","418. 월드컵경기장역 3번출구 옆","1","0"
"2023-09-22","1210. 롯데월드타워(잠실역2번출구 쪽)","3","2"
"2023-09-22","107. 신한은행 서교동지점","0","2"
"2023-09-22","1328. 월곡역 3번출구","1","0"
"2023-09-22","2215. 반포종합운동장 입구","0","1"
"2023-09-22","2356. 강남구청","1","0"
"2023-09-22","2349. 역삼빌딩 앞(하나은행 옆)","0","1"
"2023-09-22","2353. 강남구청역 2번출구 뒤","1","1"
"2023-09-22","2111. 서울대입구역 1번출구","0","1"
"2023-09-22","502. 뚝섬유원지역 1번출구 앞","4","3"
"2023-09-23","108. 서교동 사거리","2","1"
"2023-09-23","1029. 성내어울터","1","0"
"2023-09-23","510. 뚝도아리수정수센터 버스정류소 옆","2","1"
"2023-09-23","511. 서울숲역 5번 출구 옆","0","1"
"2023-09-23","1267. 올림픽공원 남2문 앞","2","3"
"2023-09-23","512. 뚝섬역 1번 출구 옆","1","3"
"2023-09-23","109. 제일빌딩 앞","1","2"
"2023-09-23","513. 뚝섬역 5번 출구 정류소 옆","1","1"
"2023-09-23","514. 성수사거리 버스정류장 앞","1","0"
"2023-09-23","2362. 신사동 가로수길 입구","2","0"
"2023-09-23","2365. K+ 타워 앞","2","1"
"2023-09-23","302. 경복궁역 4번출구 뒤","0","1"
"2023-09-23","3508. 화양사거리","1","0"
"2023-09-23","3509. 세종사이버대학교","1","1"
"2023-09-23","3511. 응봉역 1번출구","0","6"
"2023-09-23","3515. 서울숲 관리사무소","7","0"
"2023-09-23","305. 종로구청 옆","2","4"
"2023-09-23","310. 청계광장 옆","0","1"
"2023-09-23","314. 국립현대미술관","3","2"
"2023-09-23","1354. 고려대학교 2번출구","0","1"
"2023-09-23","829. 한강대교 북단 교차로","1","1"
"2023-09-23","831. 이태원관광특구입구A(녹사평역쪽)","1","0"
"2023-09-23","832. 이촌1동 주민센터 뒤","0","1"
"2023-09-23","837. 한남나들목 입구","1","0"
"2023-09-23","2065. 서울시여성가족재단","1","0"
"2023-09-23","321. KEB 하나금융그룹 명동사옥 옆","0","1"
"2023-09-23","395. 경희궁 자이 2단지","2","0"
"2023-09-23","838. 숙대입구역 4번출구","3","1"
"2023-09-23","322. 명동성당 앞","1","0"
"2023-09-23","1278. 송파구청 교차로","1","0"
"2023-09-23","430. 장충동먹자골목 앞","1","1"
"2023-09-23","328. 탑골공원 앞","3","0"
"2023-09-23","431. 청계천 영도교","3","2"
"2023-09-23","843. 이태원관광특구B(용산구청쪽)","0","1"
"2023-09-23","329. 청계2가 사거리 옆","1","1"
"2023-09-23","1363. 보문4교 인근","1","1"
"2023-09-23","111. 상수역 2번출구 앞","0","1"
"2023-09-23","334. 종로3가역 2번출구 뒤","1","0"
"2023-09-23","1169. 염창역 1번 출구","0","1"
"2023-09-23","2067. 보라매역?동작세무서 버스정류장(강남중학교방면)","1","0"
"2023-09-23","339. 종로4가 사거리","0","3"
"2023-09-23","2504. 신사역 4번출구 뒤","0","1"
"2023-09-23","2407. 역삼서초삼성 세무서 앞 (역삼빌딩 앞)","2","0"
"2023-09-23","342. 대학로 마로니에공원","1","0"
"2023-09-23","1293. 석촌호수 서호 사거리","1","0"
"2023-09-23","1295. 잠실역 8번출구","1","0"
"2023-09-23","3525. 금호스포츠센터앞","2","0"
"2023-09-23","3528. 광진정보도서관","6","0"
"2023-09-23","452. 동대문 종합시장 버스정류장","1","1"
"2023-09-23","453. 종로오가 지하쇼핑센터 14번출구","0","1"
"2023-09-23","455. 종로6가역 버스정류장(동대문 방향)","0","1"
"2023-09-23","456. 숭인2동 주민센터 입구","1","1"
"2023-09-23","458. 광화문역 5번출구","2","3"
"2023-09-23","346. 맥스타일 앞","0","2"
"2023-09-23","347. 동대문역사문화공원역 9번출구 앞","2","2"
"2023-09-23","3533. 건대입구역 사거리(롯데백화점)","2","0"
"2023-09-23","3534. 건대입구역 5번출구 뒤","5","3"
"2023-09-23","351. 청운초교 앞 삼거리","1","0"
"2023-09-23","435. SK 남산빌딩","0","2"
"2023-09-23","352. 중앙고입구 삼거리","0","2"
"2023-09-23","2608. 송파구청","3","0"
"2023-09-23","353. 재동초교 앞 삼거리","2","0"
"2023-09-23","354. 포르투갈 대사관 앞","1","2"
"2023-09-23","293. 충북 미래관","2","3"
"2023-09-23","355. 서울사대부설초등학교 앞","0","1"
"2023-09-23","1197. 엠펠리체 호텔 건너편","0","1"
"2023-09-23","2701. 마곡나루역 5번출구 뒤편","1","0"
"2023-09-23","2622. 올림픽공원역 3번출구","0","1"
"2023-09-23","846. 용산중학교","1","0"
"2023-09-23","358. 성균관대입구 사거리 A","1","1"
"2023-09-23","359. 원남동사거리","1","0"
"2023-09-23","440. 하늘공원 입구","0","2"
"2023-09-23","465. 삼청공원 앞","0","1"
"2023-09-23","362. 청계8가사거리 A","0","1"
"2023-09-23","363. 신설동역 11번출구 뒤","1","0"
"2023-09-23","445.대한상공회의소","1","0"
"2023-09-23","466.롯데호텔","0","2"
"2023-09-23","469.회현역 1번출구","1","0"
"2023-09-23","471.회현사거리 남측","0","1"
"2023-09-23","474.동대문역사문화공원역 1번출구 뒤편","5","2"
"2023-09-23","475.DDP 패션몰","2","2"
"2023-09-23","481.신당역 10번 출구","2","0"
"2023-09-23","485.서울역5번출구","0","1"
"2023-09-23","113. 홍대입구역 2번출구 앞","0","5"
"2023-09-23","3407.안국동사거리(신)","4","2"
"2023-09-23","3410.종로3가역 8번출구","2","0"
"2023-09-23","3411.종묘","2","1"
"2023-09-23","3415.동대문역6번출구","1","0"
"2023-09-23","3416.동묘앞역 6번출구","1","2"
"2023-09-23","3432.종로2가 사거리","0","1"
"2023-09-23","370. 시청역(2호선) 9번출구 뒤","0","1"
"2023-09-23","2628.문정역 1번출구","1","1"
"2023-09-23","2635.잠실새내역 1번출구","0","1"
"2023-09-23","2647.잠실 자전거 수리센터 앞","0","1"
"2023-09-23","2418.봉은사역 7번 출구 ","2","2"
"2023-09-23","374. 청구역 2번출구 앞","1","0"
"2023-09-23","2515.서초초등학교 후문","0","2"
"2023-09-23","2525.반포쇼핑타운 2동 앞","3","8"
"2023-09-23","2527.반포중학교 앞(세화여고 맞은편)","1","0"
"2023-09-23","2538.사평리근린공원","2","0"
"2023-09-23","2542.신논현타워 앞","1","0"
"2023-09-23","380. CJ제일제당 앞","0","1"
"2023-09-23","298.KBS 연구동 건너편","2","0"
"2023-09-23","299.여의도 순복음교회","2","2"
"2023-09-23","383. 신당역 12번 출구 뒤","3","2"
"2023-09-23","3215.강변삼성래미안","1","1"
"2023-09-23","770.목동역5번출구 교통정보센터 앞","0","2"
"2023-09-23","114. 홍대입구역 8번출구 앞","4","2"
"2023-09-23","144. 공덕역 8번출구","2","2"
"2023-09-23","146. 마포역 2번출구 뒤","2","3"
"2023-09-23","147. 마포역 4번출구 뒤","0","2"
"2023-09-23","148. 용강동 주민센터 앞","1","1"
"2023-09-23","150. 서강대역 2번출구 앞","1","0"
"2023-09-23","2919.등나무 근린공원(시립북서울미술관 앞) ","1","0"
"2023-09-23","153. 성산2교 사거리","1","0"
"2023-09-23","493.홍대입구역 6번출구","1","1"
"2023-09-23","497.합정동주민센터 앞","3","3"
"2023-09-23","498.연남동주민센터 앞","2","2"
"2023-09-23","3009. 홍대입구역 사거리","0","3"
"2023-09-23","3010.홍대입구역 3번출구","2","2"
